date,value
2022-12-01 00:00:00,null
2022-12-01 00:15:00,null
2022-12-01 00:30:00,null
2022-12-01 00:45:00,null
2022-12-01 01:00:00,null
2022-12-01 01:15:00,null
2022-12-01 01:30:00,null
2022-12-01 01:45:00,null
2022-12-01 02:00:00,null
2022-12-01 02:15:00,null
2022-12-01 02:30:00,null
2022-12-01 02:45:00,null
2022-12-01 03:00:00,null
2022-12-01 03:15:00,null
2022-12-01 03:30:00,null
2022-12-01 03:45:00,null
2022-12-01 04:00:00,null
2022-12-01 04:15:00,null
2022-12-01 04:30:00,null
2022-12-01 04:45:00,0.0
2022-12-01 05:00:00,null
2022-12-01 05:15:00,null
2022-12-01 05:30:00,null
2022-12-01 05:45:00,null
2022-12-01 06:00:00,null
2022-12-01 06:15:00,null
2022-12-01 06:30:00,null
2022-12-01 06:45:00,null
2022-12-01 07:00:00,0.0
2022-12-01 07:15:00,0.0
2022-12-01 07:30:00,0.0
2022-12-01 07:45:00,3.0
2022-12-01 08:00:00,12.0
2022-12-01 08:15:00,18.0
2022-12-01 08:30:00,38.0
2022-12-01 08:45:00,70.0
2022-12-01 09:00:00,107.0
2022-12-01 09:15:00,168.0
2022-12-01 09:30:00,256.0
2022-12-01 09:45:00,333.0
2022-12-01 10:00:00,378.0
2022-12-01 10:15:00,489.0
2022-12-01 10:30:00,604.0
2022-12-01 10:45:00,721.0
2022-12-01 11:00:00,776.0
2022-12-01 11:15:00,778.0
2022-12-01 11:30:00,759.0
2022-12-01 11:45:00,810.0
2022-12-01 12:00:00,827.0
2022-12-01 12:15:00,720.0
2022-12-01 12:30:00,656.0
2022-12-01 12:45:00,552.0
2022-12-01 13:00:00,522.0
2022-12-01 13:15:00,546.0
2022-12-01 13:30:00,486.0
2022-12-01 13:45:00,349.0
2022-12-01 14:00:00,383.0
2022-12-01 14:15:00,277.0
2022-12-01 14:30:00,190.0
2022-12-01 14:45:00,147.0
2022-12-01 15:00:00,233.0
2022-12-01 15:15:00,243.0
2022-12-01 15:30:00,201.0
2022-12-01 15:45:00,134.0
2022-12-01 16:00:00,69.0
